created_at,package,version,author,license,size,summary
2026-09-26T15:58:30Z,goodreads-mcp-ai,2026.9.0,Danathar,GPL-3.0-only,72853,"Read-only MCP server for Goodreads (no API required): search, books, shelves, ratings"
2026-09-26T15:59:36Z,onlineafspraken-slots-mcp,0.1.0,Richard van den Berg,MIT,15909,Read available slots from a public OnlineAfspraken widget URL without an account.
2026-09-26T16:00:18Z,gmssl-fast,0.1.0,,Apache-2.0,3027003,基于 GmSSL 的国密算法（SM2/SM3/SM4）Python 扩展，静态链接、零系统依赖
2026-09-26T16:01:18Z,dsh-rlm,0.1.0,,,152837,"Python-native agents on DeepSeek Harness, launched with uvx"
2026-09-26T16:01:18Z,remote-jobs-digest,0.1.1,Arnau González del Molino,MIT,319922,"A daily digest of remote jobs you are actually eligible for: company career boards (Greenhouse, Ashby, Lever…) and remote job APIs, filtered by a declarative profile."
2026-09-26T16:03:15Z,labmcp-ika,0.1.0,K-Dense and LabMCP contributors,Apache-2.0,36143,"MCP server for IKA hotplate stirrers and overhead stirrers (NAMUR commands): heat, stir, watchdog, wait for temperature."
2026-09-26T16:03:26Z,pycasso-ascii,1.0.2,,AGPL-3.0-or-later,54453,A terminal ASCII art generator for converting images into monochrome and true-color ASCII artwork.
2026-09-26T16:04:19Z,labmcp-julabo,0.1.0,K-Dense and LabMCP contributors,Apache-2.0,34021,"MCP server for JULABO heating and refrigerated circulators (CORIO, MAGIO, DYNEO): read temperatures, set setpoint, start/stop, alarms."
2026-09-26T16:06:28Z,sphinx-rtl,0.1.0,Leonard HEYWANG,,52954,"Automated RTL (VHDL, Verilog, SystemVerilog) documentation generator."
2026-09-26T16:07:18Z,skimtube,0.1.0,Arnau González,MIT,890038,Turn the YouTube channels you never have time to watch into a searchable Markdown knowledge base for you and your agents.
2026-09-26T16:08:39Z,codexray-sdk,0.1.1,CodeXRay authors,MIT,43465,CodeXRay telemetry SDK — watch your software think
2026-09-26T16:10:11Z,bpatch,0.1.0,rus07tam <rus07tam+contact@ruject.fun>,Unlicense,78597,A library for runtime Python bytecode patching.
2026-09-26T16:10:23Z,ada-nexus,0.0.0,STRITZ,Proprietary,713,Name reserved for an internal STRITZ package. Not installable.
2026-09-26T16:10:24Z,ada-pip-blog,0.0.0,STRITZ,Proprietary,722,Name reserved for an internal STRITZ package. Not installable.
2026-09-26T16:10:25Z,ada-pip-cadence,0.0.0,STRITZ,Proprietary,726,Name reserved for an internal STRITZ package. Not installable.
2026-09-26T16:10:26Z,ada-pip-common,0.0.0,STRITZ,Proprietary,726,Name reserved for an internal STRITZ package. Not installable.
2026-09-26T16:12:00Z,privyx,0.1.1rc1,Privyx Contributors,MIT,525720,AI data privacy gateway: privacy engine + proxy for LLM providers
2026-09-26T16:14:23Z,efir-bot,1.0.0,Red_Artem39,MIT,25487,Библиотека для ботов Эфира: HTTP API и шлюз событий
2026-09-26T16:15:06Z,graphweave,0.1.0,,,833961,Local GitHub repository tracing with a bundled interactive graph viewer.
2026-09-26T16:17:05Z,cn-llm-router,0.1.0,,MIT,111057,国内大模型选择器/路由器：自然语言任务分类 × 评分矩阵推荐 × OpenAI 兼容网关路由
2026-09-26T16:17:39Z,labmcp-mettler-toledo,0.1.0,K-Dense and LabMCP contributors,Apache-2.0,21775,"MCP server for Mettler Toledo laboratory balances (MT-SICS): weigh, tare, zero, log drift, adjust."
2026-09-26T16:18:42Z,labmcp-ocean-spectrometer,0.1.0,K-Dense and LabMCP contributors,Apache-2.0,54472,"MCP server for Ocean Insight / Ocean Optics spectrometers (python-seabreeze): acquire spectra, auto integration time, dark/reference, absorbance and transmittance, peak finding."
2026-09-26T16:18:54Z,kalium,0.1.0,Hiro Dev,MIT,17084,Unofficial independent Python client for the KaliumLabs API.
2026-09-26T16:19:07Z,dbt-polars-catalog-azure,0.2.0,Jonas Crevecoeur <jonas.crevecoeur@dataminded.com>,Apache-2.0,11863,Azure Blob Storage / ADLS Gen2 catalog for dbt-polars
